amount_usd,amount_src,fee,exchange_rate_src_to_dest,new_device,location_mismatch,ip_risk_score,account_age_days,device_trust_score,chargeback_history(count),risk_score(internal),txn_velocity_1h,txn_velocity_24h,corridor_risk,transaction_year,home_country_CA,home_country_UK,home_country_US,source_currency_CAD,source_currency_GBP,source_currency_USD,dest_currency_CAD,dest_currency_CNY,dest_currency_EUR,dest_currency_GBP,dest_currency_INR,dest_currency_MXN,dest_currency_NGN,dest_currency_PHP,dest_currency_USD,channel_ATM,channel_mobile,channel_web,ip_country_CA,ip_country_UK,ip_country_UNKNOWN_MISMATCH,ip_country_US,kyc_tier_enhanced,kyc_tier_low,kyc_tier_standard,is_fraud
269.05,269.05,5.72,58.823529,0,0,0.08,805,0.6,0,0.21,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
97.95,97.95,1.41,58.823529,1,1,0.67,147,0.401,0,0.391,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
38.97,38.97,2.1,0.8,0,0,0.288,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
418.73,418.73,7.3,1.351351,0,0,0.129,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
462.29,462.29,7.94,0.925926,0,1,0.327,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
452.7,452.7,7.82,17.241379,0,0,0.425,263,0.522,0,0.223,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
318.61,430.55,7.92,0.74,1,0,0.277,947,0.475,0,0.268,0,0,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
85.97,116.17,3.74,43.529412,0,0,0.057,947,0.625,0,0.268,0,0,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
195.81,156.65,4.77,1.0,0,0,0.171,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
122.04,164.92,2.95,0.74,0,1,0.427,172,0.881,0,0.199,0,1,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
123.12,123.12,1.92,1111.111111,0,1,0.509,859,0.96,0,0.363,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
229.34,229.34,4.53,83.333333,0,0,0.417,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
71.8,71.8,2.16,1.0,0,0,0.029,661,0.92,0,0.259,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
7395.25,9993.58,150.5,43.529412,0,1,0.462,564,0.658,0,0.4,0,0,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
102.29,102.29,1.47,83.333333,1,0,0.17,147,0.401,0,0.391,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
234.36,234.36,3.9,58.823529,0,0,0.184,257,0.894,0,0.257,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
431.4,431.4,7.89,83.333333,0,0,0.199,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
502.97,502.97,8.55,17.241379,0,0,0.31,1018,0.934,0,0.087,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
111.4,111.4,4.0,58.823529,0,0,0.166,1016,0.944,0,0.247,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
59.24,59.24,1.85,0.8,0,1,0.471,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
138.62,187.32,3.14,5.285714,0,0,0.396,615,0.515,0,0.355,0,0,0.0,2022,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
156.01,156.01,2.81,83.333333,0,1,0.613,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
65.62,65.62,1.96,0.8,0,0,0.544,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
416.89,416.89,6.7,0.925926,0,0,0.071,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
144.04,144.04,2.17,58.823529,0,0,0.443,263,0.522,0,0.223,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
141.72,141.72,2.93,1.351351,0,0,0.413,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
217.23,217.23,4.43,83.333333,0,0,0.458,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
74.64,100.87,2.51,0.74,0,0,0.519,947,0.625,0,0.268,7,7,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
101.69,81.35,2.34,8.928571,0,0,0.108,718,0.953,0,0.169,0,0,0.0,2022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
165.91,165.91,4.44,58.823529,0,0,0.51,367,0.939,0,0.176,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
288.18,288.18,5.71,0.925926,0,0,0.343,147,0.551,0,0.391,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
76.27,76.27,3.33,7.142857,0,0,0.059,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
265.3,265.3,4.98,17.241379,0,1,0.655,367,0.939,0,0.176,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
562.16,562.16,9.11,7.142857,0,0,0.203,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73.0,73.0,2.28,0.925926,0,1,0.548,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
48.36,48.36,0.85,1.351351,0,0,0.585,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
311.32,311.32,5.04,1.351351,0,0,0.306,830,0.799,0,0.102,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
162.56,162.56,2.71,1111.111111,0,0,0.361,1018,0.934,0,0.087,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
180.63,180.63,3.68,0.8,0,0,0.317,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
74.47,74.47,2.41,58.823529,0,0,0.321,147,0.551,0,0.391,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
381.62,381.62,6.86,1111.111111,0,0,0.309,147,0.551,0,0.391,0,1,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
55.72,55.72,1.57,17.241379,0,0,0.314,263,0.522,0,0.223,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
86.6,86.6,1.96,17.241379,0,0,0.342,298,0.336,0,0.166,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47.25,47.25,2.25,58.823529,0,0,0.232,147,0.551,0,0.391,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
9994.89,9994.89,150.97,1.351351,0,0,0.282,34,0.352,0,0.068,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
135.29,135.29,3.62,1111.111111,1,0,0.263,1018,0.784,0,0.087,0,1,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
271.37,217.1,4.44,8.928571,0,0,0.58,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
236.64,236.64,4.24,7.142857,0,0,0.297,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
94.6,94.6,2.99,1111.111111,0,0,0.357,1018,0.934,0,0.087,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
106.95,106.95,2.56,58.823529,0,0,0.865,367,0.939,0,0.176,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
99.87,99.87,1.44,1111.111111,0,0,0.041,1018,0.934,0,0.087,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
174.19,174.19,2.88,1.351351,0,1,0.298,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
308.2,246.56,4.99,1.0,0,0,0.529,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
89.11,71.29,1.62,73.529412,0,0,0.376,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
126.78,126.78,2.85,7.142857,0,0,0.314,830,0.799,0,0.102,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
126.18,126.18,2.77,0.8,0,0,0.221,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
76.91,76.91,1.58,83.333333,0,0,0.116,147,0.551,0,0.391,0,1,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
190.6,152.48,3.03,8.928571,0,0,0.318,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
222.04,222.04,4.5,0.925926,0,0,0.296,147,0.551,0,0.391,0,1,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
521.57,521.57,8.69,1.0,0,0,0.465,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9995.32,9995.32,150.43,1.0,0,0,0.297,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
138.93,138.93,3.5,1.0,0,0,0.019,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
293.56,234.85,4.92,104.166667,0,0,0.443,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
188.83,255.18,4.83,5.285714,0,0,0.078,615,0.515,0,0.355,0,0,0.0,2022,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
47.29,47.29,2.4,1.0,0,0,0.177,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
254.53,203.62,4.24,1388.888889,0,0,0.308,4,0.892,0,0.407,0,0,0.22,2022,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
71.56,71.56,2.76,1111.111111,0,0,0.96,147,0.551,0,0.391,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
151.76,151.76,3.38,0.8,0,1,0.678,147,0.551,0,0.391,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
196.33,157.07,3.34,8.928571,0,0,0.194,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
219.13,219.13,4.51,1.351351,0,0,0.36,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
206.45,165.16,3.47,1.0,0,0,0.094,684,0.833,0,0.241,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
365.25,365.25,6.4,17.241379,0,0,0.323,257,0.894,0,0.257,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9995.31,9995.31,150.84,1.0,0,0,0.288,147,0.551,0,0.391,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
562.2,562.2,9.87,0.925926,0,0,0.087,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
196.52,196.52,3.73,0.925926,0,0,0.384,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
187.11,187.11,4.09,7.142857,0,0,0.155,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
227.77,227.77,4.88,58.823529,0,0,0.384,367,0.939,0,0.176,0,1,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
425.41,425.41,7.38,1111.111111,0,0,0.192,298,0.336,0,0.166,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
205.44,205.44,4.22,7.142857,0,1,0.45,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
466.88,466.88,7.31,83.333333,0,0,0.551,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
319.79,255.83,3.96,1.157407,1,0,0.668,4,0.742,0,0.407,0,0,0.05,2022,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
309.94,247.95,4.35,8.928571,0,0,0.268,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
669.38,669.38,10.36,58.823529,0,0,0.843,263,0.522,0,0.223,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
168.63,168.63,4.14,17.241379,0,0,0.214,1018,0.934,0,0.087,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
69.28,93.62,2.53,1.0,0,0,0.183,947,0.625,0,0.268,0,1,0.0,2022,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
136.47,136.47,3.23,83.333333,0,0,0.452,1016,0.944,0,0.247,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
226.48,226.48,4.67,83.333333,0,0,0.384,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
115.29,115.29,2.78,1111.111111,0,0,0.424,1016,0.944,0,0.247,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
81.19,81.19,2.22,0.8,0,0,1.2,147,0.401,0,0.391,-1,1,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
839.36,839.36,13.05,0.8,0,0,0.193,147,0.551,0,0.391,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
139.59,139.59,2.7,0.925926,0,0,0.322,859,0.96,0,0.363,3,4,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
201.78,201.78,4.86,7.142857,0,0,0.275,147,0.551,0,0.391,3,3,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
141.7,141.7,2.02,58.823529,0,0,0.319,263,0.522,0,0.223,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
76.2,76.2,2.14,0.8,0,0,0.381,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
145.27,196.31,4.56,12.758621,0,0,0.532,947,0.625,0,0.268,0,0,0.0,2022,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
110.68,110.68,2.57,1.351351,0,0,0.333,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
155.17,155.17,3.06,0.8,0,0,0.366,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
107.4,107.4,1.97,1.0,0,0,0.357,34,0.427,0,0.068,0,1,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
272.72,272.72,5.91,1.0,0,0,0.333,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
89.6,89.6,2.12,17.241379,0,0,0.142,367,0.939,0,0.176,0,1,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
186.87,186.87,3.48,0.8,0,0,0.739,298,0.336,0,0.166,4,4,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
271.86,271.86,5.82,58.823529,0,0,0.358,263,0.522,0,0.223,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
155.02,155.02,3.28,0.8,0,0,0.092,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
110.85,110.85,2.57,83.333333,0,0,0.612,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
106.16,106.16,2.8,58.823529,0,1,0.424,263,0.522,0,0.223,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
289.09,289.09,5.79,7.142857,0,0,0.446,298,0.336,0,0.166,0,0,0.0,2023,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
201.07,160.85,3.55,1.157407,0,0,0.374,718,0.953,0,0.169,0,0,0.05,2022,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
86.21,86.21,2.47,1.0,0,0,0.704,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
206.73,165.39,4.07,1.157407,0,0,0.2,281,0.704,0,0.522,0,0,0.05,2022,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
276.52,221.21,3.89,1.25,0,0,0.353,718,0.953,0,0.169,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
194.39,194.39,4.44,1111.111111,0,0,0.409,367,0.939,0,0.176,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
81.55,81.55,1.99,1.0,0,0,0.344,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
111.09,111.09,2.16,1.0,0,0,0.968,954,0.576,0,0.332,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
25.49,20.39,1.31,21.551724,0,0,0.153,4,0.892,0,0.407,0,1,0.0,2022,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
67.39,67.39,1.8,0.8,0,0,0.281,367,0.939,0,0.176,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
391.92,313.53,5.53,1.689189,0,0,0.188,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34.08,34.08,2.03,1.351351,1,0,0.27,147,0.401,0,0.391,0,1,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
130.95,130.95,3.53,83.333333,0,0,0.549,1016,0.944,0,0.247,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
51.74,51.74,2.17,1.0,0,0,0.28,242,0.333,0,0.263,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
229.39,229.39,4.45,0.8,0,1,0.322,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
441.49,441.49,8.11,0.8,1,0,0.241,257,0.744,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
76.99,76.99,2.36,1.351351,0,0,0.915,257,0.894,0,0.257,0,0,0.0,2022,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
299.69,299.69,6.22,17.241379,0,0,0.165,257,0.894,0,0.257,0,0,0.2,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
164.0,164.0,4.02,7.142857,0,0,0.848,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
172.15,172.15,3.26,0.925926,1,0,0.444,263,0.372,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
205.28,277.4,5.51,1.0,0,0,0.572,824,0.607,0,0.282,0,0,0.0,2022,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
169.99,169.99,2.99,0.8,0,0,0.611,1018,0.934,0,0.087,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
164.22,131.38,2.29,1.0,0,0,0.348,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
227.81,182.25,3.65,1388.888889,0,0,0.174,718,0.953,0,0.169,0,0,0.22,2022,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
240.24,240.24,4.18,58.823529,0,0,0.089,367,0.939,0,0.176,0,0,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
99.14,79.31,2.19,21.551724,0,0,0.304,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
122.38,97.9,2.43,73.529412,0,1,0.612,4,0.892,0,0.407,0,0,0.0,2022,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
378.87,378.87,7.34,0.925926,0,0,0.429,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
79.06,79.06,2.19,1111.111111,0,0,0.946,1018,0.934,0,0.087,0,1,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
155.95,155.95,3.7,0.8,0,0,0.413,263,0.522,0,0.223,0,0,0.0,2022,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
142.08,142.08,4.22,7.142857,0,0,0.114,298,0.336,0,0.166,0,0,0.0,2022,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
